customer_id,tenure,monthly_charges,support_calls,contract_type,payment_method,num_products,age,autopay,customer_segment,churn
1010656,69,55.45,0,month-to-month,bank-transfer,4,64,1,3302,0
1010657,56,89.64,1,two-year,bank-transfer,2,84,1,5951,0
1010658,12,121.15,1,month-to-month,mailed,3,24,0,4277,1
1010659,28,52.43,3,one-year,mailed,2,20,0,3755,0
1010660,42,122.86,1,one-year,credit-card,1,60,1,3203,0
1010661,2,56.86,2,month-to-month,bank-transfer,3,31,1,1007,1
1010662,19,64.07,0,one-year,mailed,3,22,1,1766,0
1010663,49,108.17,1,month-to-month,bank-transfer,3,34,1,5628,1
1010664,64,72.59,1,two-year,credit-card,3,74,0,6160,0
1010665,0,74.25,1,two-year,credit-card,1,19,0,1006,0
1010666,32,37.64,2,two-year,credit-card,3,25,0,3233,0
1010667,33,67.48,3,two-year,electronic,4,43,1,3149,0
1010668,61,127.49,0,month-to-month,bank-transfer,5,61,0,2787,0
1010669,47,63.79,1,month-to-month,electronic,5,59,0,4244,0
1010670,15,76.64,2,month-to-month,electronic,2,28,1,448,1
1010671,44,24.21,1,month-to-month,credit-card,4,60,0,6886,0
1010672,17,68.85,1,month-to-month,electronic,5,44,1,2416,1
1010673,58,66.85,1,two-year,electronic,2,46,0,1835,0
1010674,28,52.53,1,month-to-month,electronic,2,83,0,248,1
1010675,68,66.9,1,month-to-month,electronic,5,75,0,302,1
1010676,5,66.5,2,one-year,electronic,2,31,0,3773,0
1010677,23,75.3,2,two-year,bank-transfer,3,80,0,5560,0
1010678,42,58.17,3,month-to-month,bank-transfer,3,55,0,2988,1
1010679,52,57.57,3,month-to-month,bank-transfer,1,79,1,3969,0
1010680,39,65.81,3,two-year,mailed,2,49,1,2232,0
1010681,62,42.48,0,one-year,electronic,1,33,1,3822,0
1010682,41,48.39,1,one-year,mailed,4,52,1,4208,0
1010683,60,73.48,1,month-to-month,mailed,2,82,0,1236,0
1010684,8,57.32,3,month-to-month,credit-card,4,27,0,2598,0
1010685,57,85.57,1,month-to-month,electronic,1,43,1,5889,0
1010686,59,54.3,1,month-to-month,electronic,3,38,1,2747,0
1010687,37,106.25,0,two-year,bank-transfer,2,40,1,5620,0
1010688,44,85.68,3,two-year,electronic,2,80,1,4353,0
1010689,56,123.19,1,month-to-month,mailed,3,65,1,2792,0
1010690,61,24.41,1,month-to-month,electronic,1,43,1,1823,0
1010691,17,15.0,0,two-year,credit-card,3,32,0,1452,0
1010692,38,127.61,0,month-to-month,mailed,3,40,0,1942,0
1010693,36,47.93,1,one-year,mailed,5,69,0,3380,0
1010694,45,32.99,2,month-to-month,electronic,4,28,1,6461,1
1010695,39,98.96,2,one-year,credit-card,4,26,1,1713,0
1010696,3,120.73,2,month-to-month,electronic,2,50,0,938,1
1010697,10,149.69,1,one-year,electronic,5,77,1,2758,0
1010698,58,121.27,5,one-year,bank-transfer,3,58,0,1375,1
1010699,62,46.68,2,month-to-month,electronic,4,46,0,6148,0
1010700,71,49.58,0,one-year,credit-card,1,37,1,114,0
1010701,31,78.88,2,two-year,electronic,4,53,1,6661,0
1010702,10,41.61,2,one-year,electronic,5,73,0,4266,1
1010703,28,84.06,4,month-to-month,electronic,3,46,0,588,1
1010704,57,56.34,1,month-to-month,electronic,3,25,0,3565,1
1010705,42,89.59,2,month-to-month,electronic,1,36,0,1228,1
1010706,41,52.03,4,month-to-month,mailed,2,41,1,6283,0
1010707,42,15.0,1,two-year,electronic,3,43,0,4452,0
1010708,57,51.59,0,one-year,electronic,4,23,1,6489,0
1010709,24,40.8,2,month-to-month,mailed,3,76,1,967,1
1010710,69,63.07,7,one-year,credit-card,4,73,0,5810,0
1010711,49,75.69,0,one-year,credit-card,1,69,0,2590,0
1010712,44,55.76,0,month-to-month,electronic,3,81,1,4929,1
1010713,21,74.77,3,month-to-month,electronic,4,50,1,3989,1
1010714,5,57.43,2,month-to-month,bank-transfer,2,77,1,4312,1
1010715,38,93.51,0,month-to-month,electronic,2,70,1,1623,1
1010716,24,25.43,3,month-to-month,credit-card,5,83,0,5363,1
1010717,0,88.67,3,month-to-month,electronic,1,36,0,4352,1
1010718,15,79.74,2,one-year,electronic,5,67,1,2840,0
1010719,5,38.4,1,two-year,bank-transfer,2,27,0,635,0
1010720,42,110.09,1,month-to-month,electronic,2,61,1,5107,1
1010721,6,101.09,4,month-to-month,credit-card,5,35,0,2251,1
1010722,52,90.25,1,one-year,mailed,3,20,1,4121,0
1010723,44,67.89,1,one-year,bank-transfer,3,68,1,1375,0
1010724,58,75.02,0,one-year,bank-transfer,5,74,0,1655,0
1010725,37,51.28,3,month-to-month,mailed,5,82,0,4115,1
1010726,62,70.82,2,month-to-month,electronic,3,35,1,6152,0
1010727,25,100.02,1,two-year,electronic,4,70,0,6292,0
1010728,28,38.66,0,two-year,bank-transfer,5,19,0,2110,0
1010729,26,32.55,1,one-year,mailed,5,65,0,4398,1
1010730,0,82.12,2,two-year,mailed,4,51,0,5964,0
1010731,64,93.32,1,one-year,electronic,3,80,0,2324,0
1010732,4,64.01,4,month-to-month,credit-card,4,51,0,6443,1
1010733,52,120.63,0,month-to-month,mailed,5,60,0,1553,1
1010734,33,130.25,1,month-to-month,electronic,2,51,0,5327,1
1010735,19,15.0,1,two-year,mailed,3,39,1,1861,0
1010736,52,46.32,2,month-to-month,bank-transfer,4,31,1,5734,0
1010737,25,18.63,0,month-to-month,electronic,3,82,0,2823,1
1010738,40,107.43,3,one-year,electronic,5,36,1,4277,1
1010739,68,15.0,0,one-year,bank-transfer,5,62,0,1870,0
1010740,56,71.75,1,two-year,electronic,3,84,1,2372,0
1010741,27,33.13,5,month-to-month,bank-transfer,5,56,1,5396,1
1010742,28,16.25,0,month-to-month,electronic,3,75,0,4593,0
1010743,36,104.42,2,month-to-month,bank-transfer,2,72,1,2921,0
1010744,28,70.81,2,month-to-month,bank-transfer,1,37,0,5949,1
1010745,52,52.54,0,month-to-month,mailed,4,68,0,6976,0
1010746,49,54.65,0,month-to-month,credit-card,5,42,1,6951,0
1010747,16,79.07,1,one-year,bank-transfer,3,32,0,3417,0
1010748,70,112.92,0,month-to-month,bank-transfer,3,67,0,2961,0
1010749,46,73.59,0,one-year,credit-card,3,25,1,5452,0
1010750,39,89.2,2,two-year,bank-transfer,2,63,0,3649,0
1010751,16,45.39,1,month-to-month,electronic,3,70,0,3317,1
1010752,15,66.26,4,month-to-month,mailed,4,41,1,1343,1
1010753,61,68.84,1,month-to-month,mailed,4,69,0,3827,0
1010754,43,21.29,2,month-to-month,credit-card,2,52,0,4313,0
1010755,29,110.07,2,one-year,bank-transfer,4,62,1,1348,0
1010756,59,52.28,1,one-year,electronic,2,55,0,726,0
1010757,70,79.92,3,month-to-month,credit-card,1,75,0,6891,0
1010758,58,70.58,1,month-to-month,mailed,1,73,0,5658,0
1010759,4,110.66,1,month-to-month,electronic,1,81,1,3821,0
1010760,60,34.19,1,month-to-month,bank-transfer,5,37,1,4003,0
1010761,38,70.26,2,two-year,credit-card,3,70,1,5963,0
1010762,46,75.86,3,month-to-month,credit-card,1,24,1,3106,1
1010763,32,57.99,2,month-to-month,credit-card,5,37,1,5089,1
1010764,36,99.87,1,month-to-month,bank-transfer,5,27,0,3481,1
1010765,20,29.35,3,two-year,electronic,1,30,1,505,0
1010766,19,85.11,2,one-year,electronic,3,60,0,599,0
1010767,8,55.26,3,two-year,bank-transfer,5,46,0,4787,1
1010768,18,75.98,1,one-year,mailed,1,34,1,5699,0
1010769,5,36.8,1,month-to-month,credit-card,3,27,1,3972,0
1010770,34,90.0,1,month-to-month,electronic,4,84,1,3647,1
1010771,58,123.68,1,month-to-month,electronic,1,76,0,5684,1
1010772,47,65.17,0,month-to-month,mailed,5,23,1,5788,0
1010773,12,52.25,3,month-to-month,electronic,2,39,0,4778,1
1010774,19,32.55,2,month-to-month,mailed,3,76,1,5348,0
1010775,2,57.5,1,one-year,bank-transfer,3,73,1,4518,0
1010776,46,86.71,2,two-year,credit-card,3,44,1,2202,0
1010777,40,24.81,2,month-to-month,credit-card,5,33,1,3812,1
1010778,71,45.03,2,one-year,electronic,1,19,1,4740,0
1010779,16,86.68,1,one-year,bank-transfer,2,21,0,990,0
1010780,20,113.44,2,month-to-month,mailed,4,60,1,3260,1
1010781,26,150.0,1,one-year,electronic,5,36,0,1573,1
1010782,69,87.32,1,month-to-month,electronic,1,43,0,1325,1
1010783,58,86.21,1,one-year,credit-card,1,32,0,3958,0
1010784,30,108.7,1,month-to-month,bank-transfer,5,27,1,5690,0
1010785,43,20.34,3,one-year,mailed,4,37,0,6158,0
1010786,29,91.31,3,one-year,electronic,4,57,0,2809,0
1010787,10,60.24,1,one-year,credit-card,4,37,1,4718,0
1010788,10,51.97,1,month-to-month,electronic,3,79,0,1776,1
1010789,9,62.46,0,one-year,mailed,5,78,1,3891,1
1010790,22,54.98,1,two-year,electronic,3,74,0,3263,0
1010791,42,15.0,2,two-year,mailed,3,41,0,4406,0
1010792,45,55.12,1,month-to-month,mailed,4,58,0,1817,1
1010793,60,100.12,1,month-to-month,mailed,5,26,0,5893,1
1010794,50,53.07,0,one-year,electronic,1,25,1,6123,0
1010795,34,93.26,3,one-year,mailed,4,83,0,6398,0
1010796,61,67.72,2,month-to-month,credit-card,2,40,0,5390,0
1010797,48,72.82,1,two-year,credit-card,4,64,0,3553,0
1010798,15,68.98,2,two-year,electronic,5,55,0,944,1
1010799,57,68.26,1,two-year,electronic,5,33,1,3424,0
1010800,64,46.6,1,two-year,electronic,1,61,0,5434,0
1010801,11,60.25,2,month-to-month,electronic,5,27,0,2029,1
1010802,37,117.72,0,month-to-month,credit-card,1,54,0,3632,1
1010803,47,15.0,1,two-year,bank-transfer,1,27,1,2553,0
1010804,28,77.64,2,one-year,electronic,2,47,1,4965,0
1010805,70,106.5,2,month-to-month,mailed,1,53,0,3395,0
1010806,22,25.15,2,month-to-month,credit-card,1,68,1,5668,0
1010807,49,107.83,3,two-year,credit-card,2,77,0,6751,0
1010808,63,55.4,1,one-year,credit-card,5,51,1,6847,0
1010809,50,65.98,1,month-to-month,credit-card,3,70,1,451,0
1010810,26,30.65,2,one-year,bank-transfer,1,36,0,1424,1
1010811,7,120.12,1,two-year,electronic,3,18,0,6857,0
1010812,15,87.04,3,month-to-month,mailed,2,56,0,3821,1
1010813,41,106.36,0,one-year,credit-card,4,44,1,2415,0
1010814,22,91.07,2,month-to-month,electronic,1,54,0,5269,1
1010815,10,78.97,1,one-year,electronic,3,78,1,703,0
1010816,62,99.92,3,month-to-month,mailed,5,52,0,1607,0
1010817,51,44.6,1,month-to-month,bank-transfer,4,60,0,3584,1
1010818,44,62.95,1,month-to-month,bank-transfer,2,75,1,5974,1
1010819,34,89.11,0,month-to-month,credit-card,4,39,0,94,1
1010820,51,96.77,0,month-to-month,electronic,5,21,0,1164,1
1010821,4,68.96,2,two-year,electronic,1,65,0,6622,0
1010822,15,73.36,3,month-to-month,electronic,4,59,0,5462,1
1010823,15,42.21,2,month-to-month,electronic,4,37,1,4391,0
1010824,48,127.34,2,two-year,electronic,1,22,1,1396,0
1010825,28,74.71,1,month-to-month,mailed,1,38,0,2969,0
1010826,9,70.07,1,month-to-month,credit-card,5,50,0,3673,1
1010827,10,106.69,2,month-to-month,electronic,5,37,1,5511,1
1010828,61,58.64,3,month-to-month,credit-card,5,67,0,491,0
1010829,23,92.05,2,month-to-month,electronic,5,81,1,1284,0
1010830,22,15.0,0,month-to-month,electronic,2,54,1,1591,1
1010831,71,79.85,0,month-to-month,electronic,3,25,0,5500,0
1010832,32,73.4,0,one-year,mailed,2,67,0,3063,0
1010833,15,76.84,0,two-year,credit-card,4,51,0,4732,0
1010834,45,110.99,4,month-to-month,electronic,4,41,0,2289,1
1010835,41,99.42,2,one-year,electronic,5,52,0,562,0
1010836,12,74.73,2,one-year,bank-transfer,1,62,1,982,0
1010837,0,75.85,3,one-year,credit-card,2,49,0,4580,1
1010838,44,64.15,4,one-year,electronic,3,48,1,2596,0
1010839,68,62.68,3,one-year,credit-card,5,63,1,2420,0
1010840,15,63.26,1,two-year,bank-transfer,4,37,0,6203,0
1010841,60,70.58,0,two-year,electronic,1,65,1,4952,0
1010842,34,34.06,1,two-year,credit-card,5,39,1,1592,0
1010843,5,83.89,1,one-year,credit-card,5,43,1,585,0
1010844,58,21.78,1,one-year,mailed,3,43,1,4771,0
1010845,11,86.91,2,two-year,electronic,1,71,0,3844,0
1010846,25,51.17,0,one-year,electronic,4,45,1,5857,0
1010847,42,35.68,3,month-to-month,bank-transfer,4,50,0,6983,1
1010848,36,87.62,2,one-year,electronic,2,46,1,544,0
1010849,11,87.66,0,one-year,electronic,5,83,0,6038,1
1010850,15,56.65,2,two-year,mailed,1,57,0,3421,0
1010851,22,80.98,0,month-to-month,electronic,2,29,1,301,1
1010852,63,52.48,2,month-to-month,electronic,3,78,0,250,0
1010853,56,107.78,1,one-year,electronic,3,39,0,3125,0
1010854,40,99.55,0,month-to-month,electronic,2,22,0,1106,1
1010855,49,69.37,2,month-to-month,credit-card,1,52,0,810,1
1010856,40,89.96,1,month-to-month,credit-card,2,50,0,3113,1
1010857,46,85.5,1,month-to-month,mailed,1,64,0,5360,0
1010858,29,59.35,2,month-to-month,electronic,2,70,1,1275,1
1010859,3,62.62,3,two-year,credit-card,3,68,0,922,0
1010860,59,77.33,1,one-year,bank-transfer,4,21,1,2488,0
1010861,15,109.49,3,month-to-month,mailed,3,67,0,1117,1
1010862,44,15.0,0,one-year,credit-card,4,30,0,534,0
1010863,8,43.78,1,one-year,credit-card,4,69,1,6282,0
1010864,29,90.62,1,month-to-month,credit-card,1,33,1,3201,1
1010865,40,72.0,6,month-to-month,bank-transfer,2,66,0,2489,1
1010866,40,79.75,2,two-year,electronic,1,26,0,4812,0
1010867,53,54.06,0,month-to-month,bank-transfer,1,33,0,2197,0
1010868,68,52.85,1,month-to-month,credit-card,5,73,1,5041,0
1010869,34,85.44,1,month-to-month,electronic,3,54,1,6238,0
1010870,27,32.26,2,one-year,mailed,4,34,1,323,0
1010871,58,68.53,2,one-year,mailed,2,83,1,4258,0
1010872,15,112.78,2,one-year,electronic,3,70,1,6000,0
1010873,5,16.57,0,month-to-month,bank-transfer,5,25,0,6944,1
1010874,55,81.24,1,two-year,credit-card,1,68,1,3778,0
1010875,10,36.65,3,month-to-month,electronic,3,69,1,1798,1
1010876,41,69.76,1,month-to-month,credit-card,4,46,0,2832,1
1010877,4,40.74,3,month-to-month,electronic,5,25,1,5962,1
1010878,39,88.77,1,month-to-month,electronic,3,49,0,961,1
1010879,29,72.69,1,two-year,credit-card,3,45,0,1564,0
1010880,70,92.54,2,two-year,mailed,2,50,1,6408,0
1010881,14,83.64,2,two-year,mailed,4,66,0,2117,0
1010882,26,88.32,3,month-to-month,bank-transfer,2,77,1,1425,1
1010883,66,74.87,4,month-to-month,credit-card,4,79,1,3319,0
1010884,25,15.0,1,month-to-month,electronic,1,18,1,4720,1
1010885,11,39.87,1,one-year,mailed,3,19,0,4826,0
1010886,45,35.56,2,two-year,mailed,3,51,0,1867,0
1010887,57,85.08,1,month-to-month,electronic,3,72,0,3652,0
1010888,35,127.76,1,month-to-month,bank-transfer,1,33,1,3490,1
1010889,4,15.0,2,month-to-month,credit-card,4,38,1,3108,1
1010890,41,92.03,1,two-year,bank-transfer,2,44,0,4180,0
1010891,17,56.52,4,two-year,credit-card,1,48,1,3489,0
1010892,31,52.6,0,two-year,credit-card,5,61,0,3835,0
1010893,24,53.86,1,month-to-month,electronic,5,45,0,350,0
1010894,60,55.52,2,one-year,credit-card,5,37,0,4595,0
1010895,65,98.74,1,two-year,electronic,4,73,0,1199,0
1010896,0,78.38,3,month-to-month,electronic,5,77,1,4964,1
1010897,69,67.89,1,month-to-month,mailed,3,72,0,2349,0
1010898,69,58.01,0,month-to-month,credit-card,3,53,0,1052,0
1010899,47,23.31,0,month-to-month,electronic,2,70,0,6346,0
1010900,27,51.5,1,month-to-month,mailed,4,22,1,6823,0
1010901,27,41.09,3,month-to-month,electronic,1,61,1,1993,0
1010902,67,31.65,0,month-to-month,bank-transfer,5,49,1,1981,0
1010903,62,70.79,5,month-to-month,bank-transfer,3,26,0,6679,1
1010904,26,55.65,2,month-to-month,mailed,4,53,0,3351,1
1010905,39,81.99,3,one-year,credit-card,1,47,0,3384,0
1010906,13,71.44,2,month-to-month,bank-transfer,5,18,1,6081,1
1010907,6,84.0,2,two-year,credit-card,3,62,0,2071,0
1010908,12,61.75,0,month-to-month,credit-card,2,27,1,3533,1
1010909,25,82.83,2,one-year,bank-transfer,1,29,1,135,0
1010910,53,59.97,0,one-year,electronic,5,51,1,1816,1
1010911,9,15.18,1,month-to-month,credit-card,2,73,0,4964,1
1010912,56,51.65,2,two-year,bank-transfer,3,38,1,1470,0
1010913,57,87.49,1,month-to-month,mailed,5,26,1,2967,0
1010914,1,41.32,1,one-year,electronic,3,71,0,3943,0
1010915,16,116.16,2,two-year,electronic,2,82,0,2933,0
1010916,59,146.79,0,two-year,credit-card,4,77,1,5437,0
1010917,24,54.68,2,month-to-month,electronic,1,41,0,5164,0
1010918,70,122.25,0,month-to-month,credit-card,2,26,1,3222,0
1010919,46,40.26,5,month-to-month,credit-card,3,43,1,5270,1
1010920,55,124.27,1,one-year,electronic,4,74,1,1072,0
1010921,40,92.1,2,month-to-month,electronic,1,52,1,4592,1
1010922,21,115.1,1,month-to-month,credit-card,5,34,0,2264,1
1010923,55,124.81,5,month-to-month,credit-card,3,18,1,5881,0
1010924,33,80.24,1,one-year,mailed,4,48,1,2269,0
1010925,54,105.73,0,month-to-month,electronic,1,41,1,906,0
1010926,56,34.96,2,one-year,electronic,5,49,0,4983,0
1010927,66,57.6,1,month-to-month,bank-transfer,3,23,1,2249,0
1010928,44,50.01,0,month-to-month,electronic,3,55,0,1117,1
1010929,38,56.08,2,month-to-month,electronic,4,42,1,2276,0
1010930,53,69.6,1,month-to-month,electronic,2,76,1,4946,0
1010931,27,69.6,3,month-to-month,electronic,2,70,0,191,1
1010932,1,60.09,4,two-year,credit-card,5,58,0,2151,0
1010933,3,87.61,1,month-to-month,credit-card,5,66,0,2260,1
1010934,3,88.41,1,one-year,mailed,4,58,0,1076,0
1010935,9,75.33,1,one-year,credit-card,1,37,0,6673,0
1010936,64,78.74,3,month-to-month,bank-transfer,2,42,1,1652,0
1010937,14,81.49,0,one-year,bank-transfer,3,71,0,5366,0
1010938,37,15.0,0,month-to-month,credit-card,1,39,0,5540,0
1010939,7,39.66,1,month-to-month,credit-card,5,76,0,5579,1
1010940,26,139.52,0,month-to-month,mailed,1,78,0,2330,0
1010941,0,15.0,1,two-year,electronic,2,36,1,2208,0
1010942,3,70.4,0,two-year,bank-transfer,4,82,1,3112,0
1010943,31,22.35,0,month-to-month,electronic,2,73,0,3133,1
1010944,59,15.0,1,month-to-month,mailed,3,69,1,1478,0
1010945,8,79.23,1,month-to-month,mailed,1,69,1,5567,0
1010946,55,56.44,1,month-to-month,electronic,2,21,0,1383,1
1010947,23,37.49,2,two-year,bank-transfer,2,72,0,3714,0
1010948,1,36.48,1,month-to-month,credit-card,5,23,0,560,1
1010949,22,51.81,1,month-to-month,electronic,1,79,1,3919,1
1010950,42,85.34,0,month-to-month,mailed,4,39,1,182,0
1010951,29,82.32,0,one-year,credit-card,4,27,1,3904,0
1010952,1,68.28,2,month-to-month,credit-card,4,23,0,6079,0
1010953,38,147.76,1,month-to-month,bank-transfer,5,63,1,2643,1
1010954,19,78.17,2,month-to-month,electronic,1,37,1,139,0
1010955,23,78.67,2,month-to-month,electronic,2,53,1,4961,1
1010956,13,89.24,0,month-to-month,electronic,1,53,1,3016,0
1010957,16,15.0,0,month-to-month,bank-transfer,1,58,0,6644,0
1010958,44,55.0,0,two-year,credit-card,5,73,1,6078,0
1010959,47,45.33,1,month-to-month,mailed,5,62,1,5669,0
1010960,37,53.93,3,month-to-month,bank-transfer,5,39,1,1311,1
1010961,7,34.44,1,month-to-month,electronic,5,67,0,4162,0
1010962,61,71.28,3,month-to-month,bank-transfer,1,45,1,2495,1
1010963,24,68.04,0,month-to-month,electronic,2,18,0,5819,1
1010964,68,97.66,1,month-to-month,electronic,3,76,0,4998,0
1010965,11,32.57,1,month-to-month,electronic,4,84,0,1185,0
1010966,37,82.16,1,one-year,electronic,2,50,1,4626,0
1010967,1,26.59,1,one-year,credit-card,5,62,0,3148,0
1010968,31,88.04,2,one-year,bank-transfer,5,38,0,2949,0
1010969,59,75.68,0,one-year,mailed,2,48,1,6553,0
1010970,13,99.89,2,month-to-month,mailed,4,49,0,5642,0
1010971,54,91.5,1,month-to-month,electronic,1,44,0,908,1
1010972,58,107.11,2,one-year,electronic,4,36,1,2968,0
1010973,61,107.15,4,month-to-month,bank-transfer,4,22,1,4379,1
1010974,52,54.61,2,month-to-month,credit-card,5,64,1,5616,0
1010975,46,41.66,1,two-year,bank-transfer,5,72,0,34,0
1010976,1,87.1,2,one-year,credit-card,2,61,0,2290,1
1010977,59,66.89,2,one-year,bank-transfer,1,62,1,2704,0
1010978,48,90.79,3,one-year,electronic,4,80,1,3452,0
1010979,31,79.79,0,month-to-month,bank-transfer,4,23,0,4363,1
1010980,19,55.95,4,two-year,electronic,3,36,0,1648,0
1010981,34,62.03,4,month-to-month,electronic,5,25,0,3429,1
1010982,27,40.37,2,month-to-month,electronic,1,83,0,5439,0
1010983,34,66.21,0,month-to-month,electronic,1,63,0,3454,0
1010984,49,47.65,1,two-year,credit-card,5,35,0,2132,0
1010985,5,71.03,3,two-year,electronic,4,21,1,5588,0
1010986,57,57.16,4,month-to-month,mailed,3,32,0,3556,1
1010987,61,113.18,1,month-to-month,mailed,2,55,0,2350,0
1010988,14,42.59,3,month-to-month,electronic,5,20,0,671,1
1010989,61,15.0,1,month-to-month,credit-card,3,38,1,613,0
1010990,16,82.42,0,month-to-month,credit-card,4,79,0,6480,1
1010991,70,43.05,2,month-to-month,electronic,4,72,0,4459,0
1010992,49,77.09,4,month-to-month,electronic,3,48,0,4529,1
1010993,61,103.22,1,month-to-month,mailed,4,58,1,5294,1
1010994,24,73.77,4,month-to-month,bank-transfer,2,71,1,6266,1
1010995,67,35.57,1,month-to-month,bank-transfer,4,39,0,6224,0
1010996,66,97.14,2,month-to-month,credit-card,4,27,0,824,0
1010997,70,66.86,3,month-to-month,credit-card,5,23,0,5913,0
1010998,57,52.99,0,one-year,mailed,3,78,0,2744,0
1010999,28,85.51,2,two-year,bank-transfer,4,80,0,6577,0
1011000,35,75.58,3,month-to-month,electronic,1,51,1,1969,1
1011001,5,95.44,3,month-to-month,mailed,3,34,0,3685,1
1011002,11,78.56,0,month-to-month,electronic,1,34,1,4493,1
1011003,40,92.51,2,month-to-month,mailed,2,72,1,2728,0
1011004,1,119.48,3,month-to-month,mailed,2,35,1,43,1
1011005,55,26.78,0,month-to-month,electronic,4,74,1,6468,0
1011006,62,19.5,5,two-year,electronic,5,54,1,5574,0
1011007,68,83.97,1,two-year,electronic,1,22,1,4104,0
1011008,0,90.14,3,month-to-month,credit-card,5,62,1,3014,1
1011009,19,66.72,1,one-year,mailed,4,40,0,277,0
1011010,27,74.78,2,two-year,electronic,2,42,0,2247,0
1011011,24,88.25,1,two-year,electronic,3,83,0,5473,0
1011012,61,101.38,2,month-to-month,credit-card,5,67,1,286,0
1011013,69,38.71,0,month-to-month,mailed,4,49,1,1345,0
1011014,6,73.8,2,one-year,electronic,1,21,1,3734,0
1011015,58,63.29,1,two-year,credit-card,3,22,1,1161,0
1011016,43,48.87,1,month-to-month,electronic,3,77,0,4890,1
1011017,12,36.94,1,month-to-month,bank-transfer,3,35,0,5410,0
1011018,39,75.67,2,month-to-month,credit-card,2,51,1,3797,0
1011019,69,32.13,1,month-to-month,credit-card,3,43,0,2400,0
1011020,50,42.98,1,two-year,electronic,5,64,0,3331,0
1011021,2,71.37,1,two-year,electronic,5,28,0,2144,0
1011022,18,39.74,2,month-to-month,electronic,3,36,1,6327,0
1011023,0,68.29,1,month-to-month,electronic,4,75,1,2458,1
1011024,48,65.06,3,month-to-month,mailed,4,71,0,5046,1
1011025,13,84.34,0,month-to-month,bank-transfer,1,27,0,5790,0
1011026,43,75.11,2,month-to-month,electronic,3,35,0,333,1
1011027,13,81.02,1,one-year,bank-transfer,1,39,1,669,0
1011028,12,85.89,1,month-to-month,electronic,4,45,1,5088,1
1011029,21,119.24,0,one-year,credit-card,5,62,0,5062,0
1011030,45,65.74,1,month-to-month,electronic,3,34,0,2604,0
1011031,43,15.0,1,month-to-month,bank-transfer,4,46,1,2904,1
1011032,10,73.29,2,month-to-month,mailed,5,80,0,4030,1
1011033,66,51.05,3,one-year,credit-card,4,48,0,6856,0
